Order_No,Time_from_Pickup_to_Arrival
Order_No_25757,1468.6742695680805
Order_No_24552,1377.1617586725115
Order_No_24596,1963.0349209056076
Order_No_11126,1551.1852282983382
Order_No_3078,1538.1267123946818
Order_No_17018,1245.049510936944
Order_No_18353,1099.2533916463944
Order_No_1835,2079.6748316092708
Order_No_15605,1486.3181217599194
Order_No_12690,1653.1042689768
Order_No_4216,1429.7798508796986
Order_No_12183,3538.3578425325977
Order_No_2964,1501.0082327319105
Order_No_19891,854.2318179156791
Order_No_3585,1554.6791021923927
Order_No_5157,2334.9543683039083
Order_No_12466,1393.5291323667116
Order_No_13922,1711.9382465305534
Order_No_26375,1138.058499292747
Order_No_17902,1418.1476957391133
Order_No_15247,1231.1691348737731
Order_No_25964,1146.0677792284914
Order_No_8386,1334.9676397396397
Order_No_19563,2196.9184809524522
Order_No_2053,3003.3051413919093
Order_No_5102,957.9454091399311
Order_No_7868,1183.0485005336814
Order_No_12476,1284.8943236960768
Order_No_10770,1004.5346550031245
Order_No_9898,1613.659966151863
Order_No_19609,1301.1715272726142
Order_No_2141,686.7567223917649
Order_No_4350,1402.07112241492
Order_No_15452,1831.2025634108068
Order_No_12534,1549.043017406475
Order_No_11278,1114.4602242754845
Order_No_3224,1422.9263577487727
Order_No_9554,941.8950033794245
Order_No_10779,2645.6973473562175
Order_No_22966,1175.3195410870467
Order_No_20776,2268.5753764191904
Order_No_245,1983.2263452295956
Order_No_16507,2482.8329371406435
Order_No_17445,934.4016193062853
Order_No_25664,1665.747435360332
Order_No_20681,1959.4461749721668
Order_No_9003,1561.6137463492487
Order_No_25712,1019.8739257298221
Order_No_25015,1467.5535216091957
Order_No_26055,2293.877962037426
Order_No_6838,716.2678072745548
Order_No_24310,1800.9600635396782
Order_No_15172,1148.7726347571806
Order_No_11743,1645.184881379675
Order_No_25145,1267.7181095740598
Order_No_17068,1086.6965990828903
Order_No_3123,956.1681629434388
Order_No_17783,1374.4019669400514
Order_No_21994,1564.1067769739238
Order_No_1302,1141.1663793084736
Order_No_24476,1338.782901484723
Order_No_17318,1851.728272148779
Order_No_10276,2223.7186440242367
Order_No_2152,2565.5161800940696
Order_No_2763,1500.4098001303428
Order_No_17038,3438.852978093455
Order_No_19483,1930.116685003588
Order_No_13773,1542.2342550051326
Order_No_15966,1830.378550333422
Order_No_2146,1262.3088309695013
Order_No_26509,1613.1671731690367
Order_No_7559,2245.3486379886454
Order_No_3106,1451.1427424509457
Order_No_16030,1653.6988790776013
Order_No_13791,1657.4957536227885
Order_No_21388,1215.017474080887
Order_No_3408,1904.7660998085048
Order_No_23947,906.2956248025803
Order_No_20251,1185.04168811821
Order_No_9710,1174.8265781645387
Order_No_15768,2997.322887719267
Order_No_24416,3414.213644561285
Order_No_17743,1956.2067221211255
Order_No_7338,1910.810230689458
Order_No_14235,1049.6744390624299
Order_No_21385,1411.3604504543036
Order_No_8634,1614.751858859323
Order_No_1827,1707.04824992449
Order_No_20338,973.8200500485327
Order_No_9376,2189.1803125168735
Order_No_6808,1092.3255176731473
Order_No_17242,1004.3850932362038
Order_No_9089,1109.9340946075754
Order_No_13763,2017.9546653346115
Order_No_24017,1779.586199219637
Order_No_4839,2105.331119767783
Order_No_14393,2394.242449276142
Order_No_10098,1220.5758693145108
Order_No_5736,1824.536339612263
Order_No_27133,1126.2051130812833
Order_No_26278,1127.625026013804
Order_No_27212,1088.5704336504205
Order_No_2924,2108.6124105603303
Order_No_2724,953.9729139683186
Order_No_7129,1456.095234759152
Order_No_16002,1588.2418231241245
Order_No_17554,1910.5174117243878
Order_No_16156,2726.5798239672877
Order_No_28076,1230.9960283443506
Order_No_24919,2292.625455679641
Order_No_27778,1583.054163274006
Order_No_27566,2385.785724900692
Order_No_15729,957.3536992404552
Order_No_6743,849.7202482173743
Order_No_27169,1243.4039472400182
Order_No_24740,2771.4976658754094
Order_No_27641,1836.547562093372
Order_No_16273,3076.228888542457
Order_No_17634,2375.9655585106884
Order_No_22157,1532.5405415396162
Order_No_6799,2883.4041993706996
Order_No_24530,2080.0750935284013
Order_No_5296,942.367420262075
Order_No_20855,3168.9362412183837
Order_No_21127,1463.458883235966
Order_No_14609,1946.5458152149295
Order_No_16176,999.0939178243716
Order_No_12345,2725.232420969878
Order_No_23691,1118.7950440466666
Order_No_5456,1634.805774915847
Order_No_6141,1414.5466591645963
Order_No_24568,1368.4147566053944
Order_No_7567,776.6164221916843
Order_No_26399,1404.499979968401
Order_No_11538,1974.9761037750068
Order_No_10987,1065.9564173117324
Order_No_19194,2767.005428035256
Order_No_3855,1610.8294844614575
Order_No_10708,2343.4547786780677
Order_No_11422,1096.667614766251
Order_No_14164,1982.2805575002494
Order_No_16286,1781.7484227616296
Order_No_25605,2142.4181292040594
Order_No_6721,2734.954598230128
Order_No_24797,1275.052120714252
Order_No_21866,1098.2849756847645
Order_No_24779,1104.656434337492
Order_No_5464,1458.2100711007733
Order_No_3809,1066.3787467142756
Order_No_24811,1115.2734821776758
Order_No_10808,1322.476685837355
Order_No_10698,1240.3679025888196
Order_No_24703,2276.793407270692
Order_No_24203,1241.6146829376303
Order_No_2113,1813.3343430722016
Order_No_23955,1040.3304037936978
Order_No_6877,2219.0140267347742
Order_No_19345,1808.1979495710184
Order_No_20392,1854.960250238575
Order_No_14424,1357.905875503071
Order_No_2810,1216.6758290864673
Order_No_26187,1185.7854105222723
Order_No_4741,1945.6276360560878
Order_No_11379,1067.3824245051583
Order_No_2722,3169.858739132702
Order_No_25147,1323.6713764207307
Order_No_26684,2190.6506177585106
Order_No_8234,1508.4978662719732
Order_No_1192,1094.887375688726
Order_No_8330,694.2498566180802
Order_No_13560,1050.2258686361456
Order_No_13275,1298.5395340637915
Order_No_14341,2008.272020851873
Order_No_6086,1248.62196229439
Order_No_11456,1196.6995792295784
Order_No_23067,1865.3116618318672
Order_No_20811,1342.6009630069166
Order_No_5519,1056.9240054924157
Order_No_26677,2097.740294585441
Order_No_28080,1055.285171477648
Order_No_3927,1017.6763819839834
Order_No_14785,1339.8164628410523
Order_No_4140,1019.2357600458199
Order_No_5290,1603.4601393954435
Order_No_21267,947.9159654670148
Order_No_22234,1274.8368231098575
Order_No_27912,1422.1690430140807
Order_No_8936,1160.4550104257796
Order_No_10934,1544.1060796699385
Order_No_6271,946.0507143530413
Order_No_19681,2519.620548516992
Order_No_20348,1124.9470351550553
Order_No_26423,824.5710410283864
Order_No_1386,1313.2741576978224
Order_No_7166,803.9460813118931
Order_No_21058,2481.4765985471386
Order_No_17497,2918.754471232656
Order_No_13391,2629.379091420029
Order_No_14179,2436.8257770382334
Order_No_27137,1097.3951411126254
Order_No_8674,1869.9547127730912
Order_No_10070,2071.6171592907704
Order_No_26051,1962.899952514701
Order_No_12042,2313.5059807482467
Order_No_1203,1664.5635596674183
Order_No_3097,1994.7915005410541
Order_No_12166,1095.3290881094217
Order_No_23004,1134.836399735068
Order_No_21508,1370.7074162591816
Order_No_461,2937.743151982053
Order_No_22902,906.3590336920242
Order_No_18381,1242.7216292927696
Order_No_21305,2098.717540272737
Order_No_18716,1593.7849233642046
Order_No_15211,1970.788091541821
Order_No_130,1252.989565568685
Order_No_11452,2076.2574551171638
Order_No_55,1618.0925448050766
Order_No_24874,1123.533877976377
Order_No_3168,946.0507143530413
Order_No_25767,778.959049386307
Order_No_21236,1478.992783652102
Order_No_8144,1557.8291823642357
Order_No_19017,808.109978413042
Order_No_15416,2084.46789036625
Order_No_21527,782.1890011627038
Order_No_20756,1461.8462981275152
Order_No_7919,849.7254952847288
Order_No_14471,2039.9010919772554
Order_No_24102,2062.2149882908343
Order_No_7406,797.2065765437292
Order_No_22954,1311.9897278514181
Order_No_24297,1452.0299786931937
Order_No_14932,1878.289512445619
Order_No_20021,1411.6974282464362
Order_No_12605,1349.7299674040987
Order_No_10173,1460.5919016769403
Order_No_8614,1059.8611504627406
Order_No_26446,1222.0485919996718
Order_No_9819,1240.5227939589677
Order_No_4851,1242.1022542242572
Order_No_18803,1038.2601178256955
Order_No_24294,1339.5879049776122
Order_No_25626,2466.683936582056
Order_No_27979,906.1395504229004
Order_No_17870,1485.207219696582
Order_No_16345,1785.3239782754026
Order_No_4151,1382.807686431166
Order_No_1150,1133.1762880595197
Order_No_25801,1309.595140381396
Order_No_413,2198.2782571250063
Order_No_16349,1171.724798837633
Order_No_19784,1350.460892078474
Order_No_5346,1400.764719130646
Order_No_10123,1224.0125351624083
Order_No_27089,1273.6299237863059
Order_No_15626,1205.56113395781
Order_No_17138,827.7676220753274
Order_No_1403,2023.6867921408484
Order_No_20187,1456.5100350658322
Order_No_26372,2507.1291154575156
Order_No_14518,2288.230059184425
Order_No_13371,2342.7114974597425
Order_No_22581,1739.9072627298738
Order_No_9333,1115.488978478439
Order_No_19188,1085.6848612658068
Order_No_8774,869.8832837916634
Order_No_6161,1202.273170983026
Order_No_9034,1619.8089174042252
Order_No_12218,1682.5839164086865
Order_No_18062,1189.421580856324
Order_No_14174,1525.771121235368
Order_No_23573,1985.491323865841
Order_No_26040,1013.2898351038384
Order_No_17408,1517.47598757768
Order_No_16821,1923.3256946836918
Order_No_23314,1119.1808052881388
Order_No_22303,1221.2051402065918
Order_No_15185,1397.4176677431678
Order_No_4144,1072.3775811696032
Order_No_1189,751.2565083172085
Order_No_8171,1087.4658407491806
Order_No_27066,1234.231790044767
Order_No_23069,1202.0992522225424
Order_No_23697,1489.795009505695
Order_No_20713,1773.6801040038627
Order_No_57,1387.6062714277505
Order_No_22023,1246.9042204279176
Order_No_16211,1004.6931410763282
Order_No_12075,1475.9932311858793
Order_No_16338,3329.749467481066
Order_No_9751,1197.6745382720328
Order_No_21881,1396.8395839128207
Order_No_19801,1475.1679279430755
Order_No_26665,1531.0264561749354
Order_No_19805,2123.3678159828996
Order_No_3054,1234.5903567389032
Order_No_8124,1182.6200868608794
Order_No_21345,1231.6421592580082
Order_No_11161,1961.347164068684
Order_No_17230,872.3822615364625
Order_No_10472,1976.4384373992289
Order_No_3881,2363.0226641667687
Order_No_13333,1025.2827879830002
Order_No_14888,1589.742920034856
Order_No_16654,816.1737227884805
Order_No_3407,1177.603135357851
Order_No_25494,968.1700745576309
Order_No_11667,1354.6620445794833
Order_No_22739,2054.90946768751
Order_No_23616,981.3021540836125
Order_No_3646,1712.2290567974487
Order_No_17481,1574.2518658513509
Order_No_12486,1242.583755170992
Order_No_5024,2363.7091112591006
Order_No_12829,2280.3481214653293
Order_No_8710,1557.604209118057
Order_No_12863,2663.941048177454
Order_No_13071,1056.8163652738585
Order_No_8886,1557.1428213784893
Order_No_13615,1987.3661504248157
Order_No_1587,1304.5748759660055
Order_No_15663,1903.569754475022
Order_No_21665,1356.0248815688828
Order_No_5304,1241.4249975845232
Order_No_10166,1515.806102175855
Order_No_3743,1268.0461052046376
Order_No_11959,1140.2430621028107
Order_No_9718,2296.191435389548
Order_No_21264,2699.5045750845165
Order_No_2566,1003.021733984584
Order_No_625,1804.555743703393
Order_No_14536,1106.3891223500323
Order_No_20001,1039.152252933367
Order_No_4397,1348.402729561254
Order_No_4528,2461.609438886975
Order_No_25306,1080.564966030688
Order_No_18032,2260.5630538180994
Order_No_19286,1022.4573812015515
Order_No_25078,3058.375994450289
Order_No_10164,1371.3057125408523
Order_No_20031,928.8894704436971
Order_No_16812,1227.5115296309232
Order_No_5353,1609.5541952476851
Order_No_25756,1425.6759651433385
Order_No_17963,2815.473107787555
Order_No_25612,1348.6843328087707
Order_No_7582,1844.760334906925
Order_No_13748,1515.1490140565074
Order_No_27043,1748.2113931933054
Order_No_8147,2259.881282623355
Order_No_20885,1310.313108861883
Order_No_8946,1164.6755421132912
Order_No_1481,1371.6396474068897
Order_No_16489,1105.758343686226
Order_No_23222,1614.691663840822
Order_No_13348,1541.1526204762195
Order_No_16769,1065.9583577790545
Order_No_26210,2316.5789719161694
Order_No_25186,1200.084936772153
Order_No_5553,2590.0902180361954
Order_No_17824,1074.8562220095482
Order_No_23128,1640.448725903123
Order_No_26546,1527.4441759382098
Order_No_21142,1794.0727290417053
Order_No_25846,2482.096614712922
Order_No_3294,1778.7714008637122
Order_No_1231,1024.8142134040536
Order_No_26398,1127.873904860353
Order_No_24688,1062.5268279164375
Order_No_19291,1149.1288079282385
Order_No_22301,1964.329189821743
Order_No_12261,1241.1751854127579
Order_No_5940,1236.1216948514193
Order_No_2362,1124.7810932709108
Order_No_17027,1576.5843326350005
Order_No_22583,2212.158098034153
Order_No_4948,1347.0480191937168
Order_No_16897,2936.4780696708913
Order_No_21513,1860.1150804019344
Order_No_1954,2179.041388502119
Order_No_12888,1810.1220550592334
Order_No_25522,2154.9632426316603
Order_No_3027,2939.66822569973
Order_No_10484,888.9801774249354
Order_No_753,2486.4083994901375
Order_No_19413,1133.879455302842
Order_No_2237,1637.4007054635076
Order_No_24511,1717.537286002742
Order_No_3096,1456.047547819806
Order_No_20551,2393.7421048695614
Order_No_3349,1054.4603161221748
Order_No_1283,1864.748443977267
Order_No_26472,1287.954538100188
Order_No_19020,1433.3691431504485
Order_No_7299,1174.6348314979696
Order_No_15540,1711.938858970163
Order_No_8351,1993.1784532775928
Order_No_9409,1248.5820777479457
Order_No_15031,1450.1672145675839
Order_No_28266,1216.0946084900352
Order_No_21010,2697.514837639763
Order_No_7478,2347.8093389047863
Order_No_2935,1401.5272104633768
Order_No_9763,1357.8747789978224
Order_No_18433,1379.2831715020948
Order_No_12433,1343.549737731657
Order_No_5982,822.6866270647588
Order_No_3820,1425.073833364746
Order_No_711,2472.9988102245334
Order_No_16380,1150.6823152252691
Order_No_800,670.8240783851434
Order_No_3864,1442.3039909911386
Order_No_23088,1220.4460727763071
Order_No_2685,2269.2008634939193
Order_No_8337,1261.4789275815347
Order_No_27,1768.0143672156992
Order_No_403,1125.936841049428
Order_No_18165,1661.586259698095
Order_No_195,1460.0600036913092
Order_No_16422,1689.647822632076
Order_No_26646,1461.3313537338981
Order_No_12962,1235.6933932747343
Order_No_7793,2720.9895978729182
Order_No_25156,2175.6509302584527
Order_No_20213,1334.8105300561656
Order_No_17229,1782.9304584304627
Order_No_23330,947.9114543269752
Order_No_28195,2003.7377186662197
Order_No_15846,1352.2856175978231
Order_No_24260,1424.5244113625668
Order_No_22859,1971.1057767305028
Order_No_19332,1424.5454007935696
Order_No_688,826.0328072033735
Order_No_24090,2803.765674715505
Order_No_21223,1736.8915693942108
Order_No_3624,2689.2762009221988
Order_No_19676,2890.9611427861964
Order_No_17405,2021.2216068414564
Order_No_440,1051.619075727809
Order_No_11251,1154.967089429454
Order_No_15573,1860.7453999237478
Order_No_13144,1839.7684876576022
Order_No_19858,1676.287455082318
Order_No_2730,1601.365380314186
Order_No_6176,2252.7365147184464
Order_No_7118,1806.3834923941104
Order_No_16256,1049.7044527099497
Order_No_7528,1633.469428203578
Order_No_23628,1659.0660705231276
Order_No_14891,1342.2772548317953
Order_No_22281,1939.553903527034
Order_No_20657,3236.7430056093435
Order_No_22677,1086.6121462087613
Order_No_12153,3031.7573198490645
Order_No_22775,1247.633499626354
Order_No_17753,2492.102386836101
Order_No_17188,1133.4570646826833
Order_No_34,1014.9543943630197
Order_No_19523,2001.2507067591214
Order_No_16926,1259.563438456942
Order_No_14421,1811.7810175184495
Order_No_5472,2459.5264640310343
Order_No_20245,2119.453843551717
Order_No_4710,1235.8594465670176
Order_No_7950,1411.9206580422542
Order_No_6250,1232.6594980932277
Order_No_21877,1233.250910329385
Order_No_15495,1555.1155623421218
Order_No_23269,890.7520048746446
Order_No_9858,1867.558071846477
Order_No_17451,1531.882408757294
Order_No_19024,1448.1012106222697
Order_No_4100,1532.5925951960526
Order_No_3882,1043.7199728605192
Order_No_2281,1546.4251070635582
Order_No_955,1611.8315296411965
Order_No_18178,1746.1371227492345
Order_No_2821,1129.01122798898
Order_No_2833,2222.5359773807722
Order_No_5620,1820.0909193171392
Order_No_7575,1845.9222812078733
Order_No_5892,1426.2909582882785
Order_No_8485,1670.0487384740554
Order_No_7966,1126.5375849812408
Order_No_19690,794.3262559542127
Order_No_26797,1304.6831067585517
Order_No_19015,2458.130800748506
Order_No_24943,984.127411278736
Order_No_13881,1260.180352929172
Order_No_17031,2702.1077094824286
Order_No_3556,897.0517249239783
Order_No_5227,984.6928917868572
Order_No_9648,1704.268185157598
Order_No_6506,1379.9907387655767
Order_No_27976,873.7647777329694
Order_No_12266,1190.2762356828607
Order_No_4846,1083.01784649631
Order_No_20479,1469.1272059296243
Order_No_10456,801.4142464587203
Order_No_6559,2536.4535651527112
Order_No_8326,1903.1937628561282
Order_No_24628,1719.0984751916112
Order_No_27306,1898.7925741321233
Order_No_20000,917.9454033565271
Order_No_24774,1118.9519588982948
Order_No_1770,1311.4637717350925
Order_No_12796,1509.5557749618456
Order_No_5272,1846.751697245345
Order_No_20126,1749.6145072620202
Order_No_3161,937.756205816775
Order_No_24989,1745.9089113228765
Order_No_19922,837.0090674875755
Order_No_603,1026.1648458203563
Order_No_9360,1001.1736668786543
Order_No_4645,2605.8316816127262
Order_No_11141,1306.0705417463687
Order_No_27524,2034.327269474954
Order_No_21419,1912.4915798229777
Order_No_7418,2458.8950798548176
Order_No_10966,1636.7487980321966
Order_No_7911,914.9053365563013
Order_No_6232,1039.5779243853904
Order_No_7989,1970.1313205026381
Order_No_8368,1951.041119344416
Order_No_8079,1677.5117533868033
Order_No_6832,1476.380189991709
Order_No_12362,2540.9042394563658
Order_No_27770,2544.708258292565
Order_No_22297,2278.1873963552207
Order_No_17942,1412.090946641707
Order_No_18364,1041.6734672478487
Order_No_9039,2123.2499001977776
Order_No_7844,2075.3670071827655
Order_No_22392,1193.063445447915
Order_No_7051,1352.0703739789824
Order_No_1868,1751.9309617512044
Order_No_18277,1348.4144154162204
Order_No_24672,1744.2246632094393
Order_No_22097,1545.1113129691948
Order_No_19324,1339.8164628410523
Order_No_7414,1249.4599163559396
Order_No_3885,1032.518823065613
Order_No_17945,1647.0687410019673
Order_No_16986,1065.4526015691881
Order_No_3021,1079.9727379077522
Order_No_20878,1251.7043710706203
Order_No_873,1677.3623614552707
Order_No_6479,1565.9257543290078
Order_No_14193,1322.004982809005
Order_No_3121,1494.0811715530072
Order_No_24092,1653.200758619343
Order_No_5130,2326.147862563339
Order_No_8403,1703.2998975747105
Order_No_20139,1595.083812210054
Order_No_18136,1786.8448129454628
Order_No_11086,2699.5045750845165
Order_No_13566,847.3278305444255
Order_No_1991,2426.519502350624
Order_No_10349,1027.9414956096152
Order_No_9425,1268.3387614004969
Order_No_4229,1545.116618291082
Order_No_17662,1351.4549318276258
Order_No_9131,951.2569831488654
Order_No_7288,1734.461794775525
Order_No_18715,2715.982241618214
Order_No_24470,1904.9001753640769
Order_No_8206,1477.7735169011066
Order_No_23358,1100.262023577081
Order_No_6558,1189.194597268288
Order_No_16278,1699.0061105049317
Order_No_9634,1440.2989530180203
Order_No_18673,1856.9390407835235
Order_No_16506,1770.7266347448094
Order_No_21522,1095.4463357923087
Order_No_7285,4069.726853543165
Order_No_23801,2022.3467257741431
Order_No_17548,1239.867894324576
Order_No_17449,1443.056302712197
Order_No_11967,919.4623093997361
Order_No_9458,947.1579361184922
Order_No_24982,1407.433140845067
Order_No_19086,1092.399363293669
Order_No_11063,1419.7220750590204
Order_No_10090,1508.8639162393156
Order_No_513,1585.2445543586073
Order_No_8060,1402.055426326122
Order_No_6617,2032.5008037107036
Order_No_2202,1069.109502443389
Order_No_10137,1683.1178821703943
Order_No_7828,2789.5399162283866
Order_No_8131,2121.2789933584063
Order_No_15271,1846.635020878828
Order_No_21932,3020.660762680767
Order_No_24253,1029.6583167663848
Order_No_26219,1480.9160579935196
Order_No_27326,1955.0139833717476
Order_No_20887,1134.670512068078
Order_No_18844,1147.1255025853316
Order_No_17375,1144.089004195921
Order_No_24063,1766.5803473657506
Order_No_12101,1356.7283706407397
Order_No_26817,1110.8604139603121
Order_No_4209,1617.1493162533006
Order_No_19402,927.8163787462545
Order_No_9413,699.1214460678893
Order_No_12567,822.6500873982077
Order_No_14245,1715.6574586793213
Order_No_7505,1337.6153801039618
Order_No_6827,2040.6615856892677
Order_No_26283,1877.3468618916377
Order_No_19152,1716.3046420464016
Order_No_16037,1472.1795343946287
Order_No_14503,1268.858180404306
Order_No_2719,3417.5556170488926
Order_No_7445,1448.8179179024228
Order_No_14359,1707.0783493916679
Order_No_18702,1356.7898401320708
Order_No_10801,1857.5633846364872
Order_No_13185,2184.7412118431093
Order_No_16841,1552.362119164376
Order_No_4014,994.9115103891309
Order_No_15815,2474.1556371188417
Order_No_21600,793.4486846275395
Order_No_11023,1076.360545810865
Order_No_12631,1541.1730303530203
Order_No_6631,2198.4480271738357
Order_No_28053,2253.8474638181287
Order_No_17327,1109.5344364514458
Order_No_16562,2255.3310945750345
Order_No_1497,1341.3877184847952
Order_No_13054,969.1754258404835
Order_No_16550,2034.7559976440098
Order_No_13679,1155.3240414285174
Order_No_23130,1594.5628040856463
Order_No_3769,1237.2477679542499
Order_No_12126,1174.8287325711353
Order_No_27572,1356.340540809535
Order_No_8548,1418.0097295925152
Order_No_19659,1776.5131764111939
Order_No_18109,776.346804367422
Order_No_11972,769.4637682147877
Order_No_7247,1700.9531455313918
Order_No_6381,2201.848594756695
Order_No_300,1217.1521584276707
Order_No_6118,1282.1199133600676
Order_No_5000,2083.2492805883667
Order_No_24508,927.4204314896851
Order_No_16576,1966.4341387437598
Order_No_20884,941.0680445823964
Order_No_19474,2202.39763836615
Order_No_19504,874.3368578152003
Order_No_6695,1253.5872651042446
Order_No_23372,1780.9705679601757
Order_No_11514,1935.3520056715206
Order_No_4453,1759.5447180822448
Order_No_14962,1025.4654778127078
Order_No_3352,1941.0234742716493
Order_No_10039,1140.5406635878971
Order_No_6998,1121.384855655604
Order_No_23187,4644.022596649716
Order_No_14731,1577.0682948364702
Order_No_12577,1373.3148720809331
Order_No_15817,1324.799404428959
Order_No_24691,1208.4078098585887
Order_No_17988,1415.1934116580014
Order_No_20853,2382.7158550108143
Order_No_27163,2187.7047186623677
Order_No_2592,1525.5529087934992
Order_No_27145,1382.6398471429638
Order_No_15323,1190.7198771566837
Order_No_18141,765.8108078134901
Order_No_10238,2667.8486061620642
Order_No_1494,1846.1614738309145
Order_No_12319,2649.77088902775
Order_No_11644,764.656003568256
Order_No_12178,2686.4204475028455
Order_No_5055,1616.4901849388189
Order_No_24042,1079.5220400350445
Order_No_3493,937.8206979359238
Order_No_25050,1892.101506329098
Order_No_23745,1140.8390343005303
Order_No_18029,2291.643003296762
Order_No_21975,935.627236297958
Order_No_5396,1350.6843726530205
Order_No_20171,1147.4937311256726
Order_No_27073,1328.9020017218281
Order_No_7441,2490.6144449286294
Order_No_23876,1402.8816098083407
Order_No_2436,1855.128015701419
Order_No_21807,1982.89578185969
Order_No_15340,992.9553828125645
Order_No_21846,1179.6813871705308
Order_No_7862,942.4647146347343
Order_No_23119,1504.7503436101324
Order_No_9380,1429.8420283876694
Order_No_1813,2068.7620578912247
Order_No_20532,1496.981628503905
Order_No_22512,1394.2990349819665
Order_No_2365,2218.433312118381
Order_No_3058,2213.6112577369495
Order_No_6044,836.5892546232717
Order_No_8882,1478.6794776518072
Order_No_17993,1802.317986456932
Order_No_7557,1133.9953194157642
Order_No_24383,1083.7926758812391
Order_No_13653,1644.2212012901728
Order_No_6564,1039.737021000772
Order_No_16181,1799.593346111178
Order_No_12340,1725.1732924971293
Order_No_394,825.5031516609306
Order_No_4524,1595.2227817476232
Order_No_23239,1373.7999569048552
Order_No_8228,826.0691538582541
Order_No_26195,1349.8011788942895
Order_No_24654,2081.694428759605
Order_No_24945,2345.6803519723617
Order_No_13183,1326.93102944157
Order_No_18146,1165.9126569852742
Order_No_3677,4383.623924871172
Order_No_10895,1047.2430397100325
Order_No_26660,901.9790312294572
Order_No_27856,1957.6235857325664
Order_No_12963,2395.982541162244
Order_No_9054,1549.2762391071374
Order_No_26526,1151.6407261400745
Order_No_11705,1138.0946000762779
Order_No_15633,1108.980620114453
Order_No_6568,1206.071192502146
Order_No_19067,1648.692810633198
Order_No_28122,1041.723249524155
Order_No_13723,2157.006482370096
Order_No_15985,1072.521074309865
Order_No_10672,792.0448438906606
Order_No_21476,1036.0684331424345
Order_No_13930,1386.963327400852
Order_No_841,1212.8130400479495
Order_No_1624,888.8471929060252
Order_No_11914,1739.6865797063
Order_No_20295,1159.9810825539025
Order_No_3005,812.3249690248849
Order_No_21569,1139.592881565928
Order_No_17410,1434.8169010526544
Order_No_1271,1658.2084145722984
Order_No_950,1021.2291126795462
Order_No_26749,2279.210827221934
Order_No_3086,2575.1330703384083
Order_No_17353,1245.999574479094
Order_No_13864,1380.6789171146447
Order_No_6240,1375.8483336280115
Order_No_23389,1279.131679986087
Order_No_10478,1399.0005090193808
Order_No_20537,2234.93226238482
Order_No_19800,2052.427635258602
Order_No_9184,1247.7403857521495
Order_No_5880,1929.2804504772794
Order_No_20420,1756.6356775405075
Order_No_24182,1898.5605123282367
Order_No_14226,984.04024052366
Order_No_5282,1092.9522817973848
Order_No_17958,2071.110769177307
Order_No_17407,1557.7738216576981
Order_No_24968,1790.5640069857036
Order_No_16700,1417.5231229221317
Order_No_13327,1918.4454749167562
Order_No_9538,1038.2336501365717
Order_No_25144,1006.6638298293838
Order_No_5934,1820.6097256172943
Order_No_363,1435.5851189815148
Order_No_15390,1505.3468348250826
Order_No_23772,2300.4491153456183
Order_No_26347,1235.6516999925807
Order_No_9657,1657.5241480723853
Order_No_22838,1130.6259554139033
Order_No_24981,1530.7898419012417
Order_No_16055,1285.3323122418951
Order_No_11071,1488.2369122609743
Order_No_28198,1774.6550629013655
Order_No_3514,1769.0257389339095
Order_No_21346,1469.5827990498292
Order_No_22880,952.0957127062647
Order_No_17978,2491.6700337684233
Order_No_14331,1090.7506572053317
Order_No_20682,1781.0440914831051
Order_No_8393,1274.4817861044285
Order_No_2020,1644.5796149946036
Order_No_17986,1149.6100232477547
Order_No_9296,2295.4248854865873
Order_No_4960,1448.4512092669756
Order_No_12201,1129.571986189454
Order_No_18187,1223.0449304811482
Order_No_21040,1536.2900515376896
Order_No_8703,1026.1475439945934
Order_No_15021,1005.408557713854
Order_No_22345,1439.0707109265713
Order_No_12300,1215.7204265074251
Order_No_25077,1294.830877120432
Order_No_26039,1522.8009879704623
Order_No_19915,1366.4230566372353
Order_No_4159,1625.701474699963
Order_No_19461,1990.9875774480242
Order_No_381,1350.35602776843
Order_No_1015,948.2050790227513
Order_No_16487,1051.7426598639577
Order_No_15937,2435.3442556833834
Order_No_26512,1961.4488726213167
Order_No_9370,1106.8353155388322
Order_No_26193,1316.535261779005
Order_No_16335,1537.8990573144256
Order_No_25459,1071.7024530944036
Order_No_16133,1137.1867003912703
Order_No_27143,849.7341581113069
Order_No_3095,1807.8650432839859
Order_No_16987,1276.5011847641945
Order_No_20495,1363.4176809664277
Order_No_21855,1128.3586245094557
Order_No_17514,1171.492975969093
Order_No_7849,1084.8661344162683
Order_No_3007,1382.6161658340716
Order_No_9844,1096.9549501889778
Order_No_26384,1375.8460601729748
Order_No_16568,1832.1702465745766
Order_No_13209,1861.043103754324
Order_No_24655,1666.4750716596973
Order_No_14812,1810.9862504343037
Order_No_3698,1253.7009701851493
Order_No_18820,974.9596367430859
Order_No_17939,910.9778856887351
Order_No_5151,1504.5600724883116
Order_No_22749,1140.917710128495
Order_No_21714,1977.952971177052
Order_No_4676,908.0168262678562
Order_No_10548,763.5110237833069
Order_No_2111,973.7061418299563
Order_No_16402,1881.056167008086
Order_No_53,1558.7173484657178
Order_No_24631,1219.2980400032611
Order_No_10689,2276.704175923187
Order_No_16515,1321.141103362177
Order_No_21026,1861.9697220341113
Order_No_737,1353.60805191275
Order_No_27511,1413.358794914886
Order_No_28009,2405.487105832275
